medium,ploidy,replicate,exp_folder,Position_n,run_number,Cell_ID,mKate_stain_index,mNeon_inside_cell_stain_index,mNeon_inside_mtNet_stain_index
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_16,6,2,4.430140148429072,3.445250383121813,0.785728884280449
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_17,6,1,3.8088566823106143,2.6994153080570404,0.5827482226499824
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_17,6,2,5.551329852098684,4.551736458783443,0.7483161256892749
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_18,6,1,3.332606283455726,3.151287705726486,0.7996420802666935
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_18,6,2,4.174192923311657,3.2802031827891693,0.5138838210836063
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_19,6,1,3.8007944115467343,2.9968730009796505,0.6117093299949807
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_20,6,1,4.384648328894973,3.3507466371739754,0.8404040207862304
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_20,6,2,3.815288887567132,3.6235304695356274,0.9405514079659862
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_21,6,1,3.613881848581208,2.910339355930082,0.8200125471847525
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_22,6,1,4.100204992812605,3.9681021656060547,1.1008120753377295
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_22,6,2,3.785927502947644,3.0355898658539533,0.839551064631584
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_23,6,1,5.049841929314352,4.464460507477472,0.5894720647980434
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_23,6,2,4.530436677396359,2.7184845303796243,0.5953684095404748
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_24,6,1,5.015935732710004,3.377973149091285,0.7065755038489312
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_24,6,2,5.157701174059934,3.2204324515577913,0.7495051300519487
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_25,6,1,4.801966700820352,4.256776322917532,1.3050376967368025
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_25,6,2,3.692614725219245,3.3483739757704485,0.7904717912246185
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_26,6,1,3.9668712124918737,3.00538202665817,0.6757740578807963
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_27,6,1,3.760897434733897,3.0814654110304063,0.7676126972670563
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_27,6,2,4.439962349617753,3.179086881633363,0.6842664825147105
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_28,6,1,3.7419364910988846,2.998870436530943,0.8377678586599759
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_28,6,2,4.772222247387884,2.5936084146048586,0.6880249051295594
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_29,6,1,4.2667545215749385,3.3874845715344444,0.8017721244943513
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_29,6,2,4.044864827559517,2.682342427555894,0.7452645098051228
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_30,6,1,4.617828345586942,2.9833209921060675,0.840133367582817
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_30,6,2,4.633115156168324,3.387287989318629,0.906956904816338
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_31,6,1,3.6370944049414686,2.829417541598859,0.7669274851717383
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_32,6,1,3.9642271627039745,2.7036042357668633,0.7666736189065171
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_32,6,2,3.688317885340018,2.685284620526619,0.8291829037157775
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_33,6,1,3.6174395849295204,2.4376774970507733,0.4980143960173944
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_34,6,1,3.7829707769551435,3.03283384064142,0.7382822633277083
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_34,6,2,3.817685941597894,3.123011913177632,0.8313889001207336
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_35,6,1,3.806860832972486,3.1930533439426347,0.8083362795758456
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_36,6,1,3.4822998946000885,2.6403190257085756,0.6883495699294823
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_36,6,2,3.1142853199277134,2.2110280644456686,0.6441773173838466
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_37,6,1,3.6385515982180907,3.1679966904911514,0.6914264740224002
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_37,6,2,4.158385139431964,3.5204101019606626,0.8115406570031912
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_38,6,1,4.667484433338017,2.855228152771549,0.7360212755404064
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_39,6,1,5.069157449156094,3.570450283841296,0.9414178331612787
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_39,6,2,3.8253528423024106,2.763521245063242,0.6360317540326936
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_40,6,1,4.191928426563741,3.231690392462246,0.7803953178615332
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_41,6,1,3.689375723859753,2.9576667812337822,0.7417193566679768
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_41,6,2,4.054975035142854,2.9941583671266994,0.7236702316244503
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_42,6,1,4.272705749949438,2.840920938554235,0.7418944957011842
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_42,6,2,4.807264666952371,2.846143018472549,0.5829725556022896
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_43,6,1,3.9614143559572845,2.7969924313460552,0.597650804703592
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_44,6,1,3.760315969625614,2.9086034843515476,0.8471233960121954
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_44,6,2,3.4371454612738557,2.9960595438190127,0.9765588563204456
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_45,6,1,3.8895312246796694,2.6345702100215487,0.6483001974999307
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_46,6,1,3.7997977377721273,2.6584057113392796,0.7058264475759362
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_46,6,2,3.9220075607740816,3.3319514578483855,0.9126226564865743
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_47,6,1,3.7000884793348954,2.907571894521531,0.6807482991959098
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_48,6,1,3.8924628271937634,3.19136761784059,0.8228318775138396
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_48,6,2,4.31151682002333,2.9042501294940406,0.8517047749520084
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_49,6,1,3.8920982171395533,2.6770607820580126,0.7047746894032455
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_49,6,2,4.087436793435883,3.0805440127601544,0.6653237567542227
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_50,6,1,4.087973267037411,2.952314562605554,0.7011902832060614
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_51,6,1,3.6319708758458216,2.960616827711038,0.8712902308269374
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_51,6,2,3.6351004700830356,2.8894624199881243,0.782842377524537
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_52,6,1,3.5840430640825365,2.879738071805042,0.7507853581404474
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_60nM_SCD,Position_52,6,2,3.4680031493860284,2.1909894105504977,0.5175291065425461
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_1,6,1,5.939453825522427,3.910017528636288,0.8679924737335826
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_1,6,2,4.1809467450589155,2.8611799609016724,0.6422934426495891
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_2,6,1,4.085941256912917,3.57308798306012,0.7752591209124206
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_2,6,2,4.26333519012766,3.8345101221667,0.845701839269214
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_3,6,1,3.845172924031878,2.878093560213766,0.7206890511717198
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_4,6,1,3.538205566655406,3.1583705142634977,0.7574607353817073
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_4,6,2,4.13861082870182,3.3805652591107114,0.8262569258713396
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_5,6,1,4.142345525765694,3.610904880134176,0.8969085385502925
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_5,6,2,4.722872109976355,3.397381602694459,0.8437378821987438
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_6,6,1,3.9527473880557022,3.444718841187873,0.8543144702447479
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_6,6,2,4.789436516459491,3.534723665684443,0.6365804979159149
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_7,6,1,3.6682832719818634,2.7097201595077056,0.5590260324362922
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_7,6,2,4.41470833362962,6.321843229156466,1.1363989151184266
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_8,6,1,3.9159995816331796,3.2829531278636,0.7160308387739122
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_8,6,2,3.867812599724563,3.7612419713580554,1.0390570647821311
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_9,6,1,3.4665977890813027,2.7385125140087645,0.7315351427789024
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_9,6,2,3.4475842433375927,3.1237465313523343,0.7095673698604473
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_10,6,1,3.3882282933586074,3.2974571426613353,0.8205250935887889
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_10,6,2,3.5579931084070937,3.215020051988117,0.8426808382439701
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_11,6,1,3.8624324478599292,3.2327657259889078,0.7758344038727722
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_11,6,2,4.71308108156674,4.166408957705908,0.9413190348418052
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_12,6,1,4.8841134665013515,3.8155831749954197,0.8958392280805128
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_12,6,2,3.916271684558005,3.006968910549678,0.6065851549123451
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_13,6,1,4.097927700999438,2.677111427834248,0.7129773794865585
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_13,6,2,4.3327480781945615,1.918747524320038,0.5412582546713643
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_14,6,1,4.201088430575041,3.3848565614137462,0.8157840800928394
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_14,6,2,5.023625189177117,3.5997896765614414,0.6840813826486508
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_15,6,1,3.5497687629578394,2.903982184562164,0.7386103749799146
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_15,6,2,4.6536681948695255,5.6784494245751596,0.8083803843001935
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_16,6,1,4.475098672148169,3.1997617071157687,0.6691685577070784
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_16,6,2,4.905701771068628,3.9419966762252017,0.846946066506774
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_17,6,1,4.081659273579743,3.6169512430582405,0.6338507498488989
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_17,6,2,3.8297311670093346,3.5751689859864184,0.8519780768424325
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_18,6,1,3.444643730877983,2.79143801365167,0.6793489902448887
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_18,6,2,3.6130240459196163,3.134731045010411,0.6640360044134163
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_19,6,1,4.722344414220868,4.778273826190759,1.0818887254588698
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_19,6,2,4.335641413773425,3.8920238508867917,0.9116951464079327
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_20,6,1,3.6570575692345124,2.8925894702843817,0.8012100320663866
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_20,6,2,3.6103470257344443,2.660623361228727,0.7341753127636894
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_21,6,1,3.7861168760141046,3.1288303234681587,0.7693901368657271
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_21,6,2,3.4002646866711457,3.3519249831890994,0.8034505671153482
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_22,6,1,3.5317010830094757,3.033503130404702,0.7862475513181084
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_22,6,2,3.515450145074793,3.6114569300145862,0.8684501334736815
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_23,6,1,4.312495780738227,2.7283291388001962,0.5572675351957952
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_23,6,2,3.791005232605441,3.6986518090383496,0.9195993395030885
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_24,6,1,4.202207799107036,3.2914353792742834,0.7180268010518432
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_24,6,2,4.0307104015559805,3.445307460340618,0.9587196997254908
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_25,6,1,3.641173584280789,3.028598954735295,0.7806372270890949
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_25,6,2,3.3279167927018833,2.7720033213456534,0.8883366524434702
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_26,6,1,3.7728897856363557,3.172668738971083,0.7221925396205785
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_26,6,2,3.666097130013428,2.383275233792309,0.6111007916322339
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_27,6,1,4.8435571319055315,3.6778209250759937,0.7732648710706149
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_27,6,2,5.267797872225412,5.170375878839889,1.1666633991735433
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_28,6,1,3.6944889919834143,3.7309299128439273,1.0450724828314502
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_28,6,2,3.9220946139439357,4.2662127152313305,1.064239553864645
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_29,6,1,4.5202209022045805,3.7296215816714913,0.8477293635250909
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_30,6,1,3.8051915624661627,2.9671756982968365,0.775745070979653
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_30,6,2,4.284733488130353,3.643996862396173,0.9768140937063711
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_31,6,1,5.201789744975934,5.162319623750787,0.8261997802284056
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_31,6,2,4.383231642467078,2.884309581998707,0.608590333908406
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_32,6,1,4.223576603500493,3.7602383045699446,0.8771894000664691
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_32,6,2,4.73536226001082,3.4294288435681684,0.7429119213174508
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_33,6,1,4.510939527887736,3.419456010477742,0.7994095903003422
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_33,6,2,4.435045377318836,3.332617838484198,0.6920899227560033
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_34,6,1,4.460158512847024,3.836826880161111,0.9108762130037145
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_34,6,2,4.237928820624401,3.3145915398279238,0.6725765999640257
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_35,6,1,4.682092681879876,2.1607419696127668,0.3588695245552093
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_35,6,2,4.183039967691268,3.640850456946577,0.8008150890017615
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_36,6,1,3.9012311027630515,3.4902681757819307,0.8356885608341341
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_36,6,2,4.177326647115641,3.253550876224233,0.7711198746625979
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_37,6,1,4.516775243951718,4.4798875791598425,1.0070505175706592
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_38,6,1,3.7709299920933694,3.0995388970135473,0.7736131291289873
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_38,6,2,3.783120661775118,3.459424629808759,0.8930446231938205
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_39,6,1,3.5246092141342795,2.5254937047686727,0.6420919735063203
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_39,6,2,3.851937386760935,3.0655834224965877,0.6360049011345297
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_40,6,1,3.869081607704316,2.8646842889833186,0.7621083207261229
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_40,6,2,3.757872654896338,2.9006004833772008,0.7526281328445362
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_41,6,1,3.9678135982939327,2.9603749093264318,0.6048058512784825
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_42,6,1,4.202176811390654,3.3195133893818527,0.7278848937113154
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_42,6,2,4.005884166030022,3.599801084754686,0.9258173067283332
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_43,6,1,3.949498003203495,3.2747900480136867,0.7967651463114244
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_43,6,2,4.361494458886313,3.376578696244004,0.9781578118992196
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_44,6,1,4.3926464798254115,3.462248749047853,0.7337681966722406
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_44,6,2,4.527710647094954,3.4455818892441252,0.6677746816110764
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_45,6,1,4.160815382856671,2.8707385508269745,0.6005853238980842
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_46,6,1,4.435193361662859,3.637474495859673,0.8016262926365365
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_46,6,2,4.510895008318709,3.2242406438008024,0.6507578737561657
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_47,6,1,3.467220547129637,4.137628288705695,1.150815815872002
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_47,6,2,3.6726985934578398,3.4097714383237245,0.8641612155004624
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_48,6,1,5.999189898875011,,
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_48,6,2,4.021179126964138,3.113121382550214,0.7783218171122108
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_49,6,1,3.962407995128116,2.9795396856497463,0.6579357817347528
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_49,6,2,4.289485612114695,3.544615797242881,0.9747368381471216
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_50,6,1,3.567418268771723,3.2410944809858924,0.849302284619174
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_50,6,2,4.11073517398953,3.2012083234666004,0.7654109886491307
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_51,6,1,5.558482035574699,3.4039980964847696,0.6400664189383485
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_52,6,1,3.259880244060864,2.8484311894535037,0.7038678054290759
SCD,Haploids,2020-07-15_SCD_Haploid_3,2020-07-15_ASY13-1_150nM_SCD,Position_52,6,2,4.367424327525297,3.6699099446448664,0.8969160144047124
SCGE,Diploids,2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_1,4,1,1.936006286768223,2.286488684001271,0.5766741550997738
SCGE,Diploids,2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_2,4,1,2.2960850579062106,2.153754218839587,0.3220915570122727
SCGE,Diploids,2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_2,4,2,2.1834768675637997,2.4566298681673833,0.909520683011779
SCGE,Diploids,2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_3,4,1,2.246951045476112,2.7963258218580496,0.9657623921967501
